Label,Year,Team,Conference,Wins,Losses,Seed,Outcome
New Mexico2017,2017,New Mexico,MWC,17,14,17.0,None
Old Dominion2017,2017,Old Dominion,CUSA,19,12,17.0,None
UNC Greensboro2017,2017,UNC Greensboro,SC,25,10,17.0,None
Buffalo2017,2017,Buffalo,MAC,17,15,17.0,None
George Mason2017,2017,George Mason,A10,20,14,17.0,None
Arkansas St.2017,2017,Arkansas St.,SB,20,12,17.0,None
Santa Clara2017,2017,Santa Clara,WCC,17,16,17.0,None
Arizona St.2017,2017,Arizona St.,P12,15,18,17.0,None
Wyoming2017,2017,Wyoming,MWC,23,15,17.0,None
Toledo2017,2017,Toledo,MAC,17,17,17.0,None
Albany2017,2017,Albany,AE,21,14,17.0,None
Utah St.2017,2017,Utah St.,MWC,15,17,17.0,None
Georgia St.2017,2017,Georgia St.,SB,20,13,17.0,None
George Washington2017,2017,George Washington,A10,20,15,17.0,None
William & Mary2017,2017,William & Mary,CAA,17,14,17.0,None
Missouri St.2017,2017,Missouri St.,MVC,17,16,17.0,None
Rutgers2017,2017,Rutgers,B10,15,18,17.0,None
Elon2017,2017,Elon,CAA,18,14,17.0,None
Troy2017,2017,Troy,SB,22,15,15.0,R64
Northern Kentucky2017,2017,Northern Kentucky,Horz,24,11,15.0,R64
UC Irvine2017,2017,UC Irvine,BW,21,15,17.0,None
La Salle2017,2017,La Salle,A10,15,15,17.0,None
Kent St.2017,2017,Kent St.,MAC,22,14,14.0,R64
Wofford2017,2017,Wofford,SC,16,17,17.0,None
South Dakota2017,2017,South Dakota,Sum,22,12,17.0,None
Tulsa2017,2017,Tulsa,Amer,15,17,17.0,None
Mercer2017,2017,Mercer,SC,15,17,17.0,None
Louisiana Lafayette2017,2017,Louisiana Lafayette,SB,21,12,17.0,None
Utah Valley2017,2017,Utah Valley,WAC,17,17,17.0,None
Eastern Michigan2017,2017,Eastern Michigan,MAC,16,17,17.0,None
Marshall2017,2017,Marshall,CUSA,20,15,17.0,None
Southern Illinois2017,2017,Southern Illinois,MVC,17,16,17.0,None
Yale2017,2017,Yale,Ivy,18,11,17.0,None
Grand Canyon2017,2017,Grand Canyon,WAC,22,9,17.0,None
Fort Wayne2017,2017,Fort Wayne,Sum,20,13,17.0,None
Evansville2017,2017,Evansville,MVC,16,17,17.0,None
Rice2017,2017,Rice,CUSA,23,12,17.0,None
Missouri2017,2017,Missouri,SEC,8,24,17.0,None
Jacksonville St.2017,2017,Jacksonville St.,OVC,20,15,15.0,R64
Massachusetts2017,2017,Massachusetts,A10,15,18,17.0,None
Northeastern2017,2017,Northeastern,CAA,15,16,17.0,None
Tennessee St.2017,2017,Tennessee St.,OVC,17,13,17.0,None
North Carolina Central2017,2017,North Carolina Central,MEAC,25,9,16.0,R68
Western Michigan2017,2017,Western Michigan,MAC,16,16,17.0,None
Washington2017,2017,Washington,P12,9,22,17.0,None
Wright St.2017,2017,Wright St.,Horz,20,12,17.0,None
Lipscomb2017,2017,Lipscomb,ASun,20,13,17.0,None
Samford2017,2017,Samford,SC,20,16,17.0,None
North Dakota St.2017,2017,North Dakota St.,Sum,19,11,17.0,None
North Dakota2017,2017,North Dakota,BSky,22,10,15.0,R64
Northern Iowa2017,2017,Northern Iowa,MVC,14,16,17.0,None
Siena2017,2017,Siena,MAAC,17,17,17.0,None
Penn2017,2017,Penn,Ivy,13,15,17.0,None
LSU2017,2017,LSU,SEC,10,21,17.0,None
Boston College2017,2017,Boston College,ACC,9,23,17.0,None
Texas St.2017,2017,Texas St.,SB,22,14,17.0,None
Loyola Marymount2017,2017,Loyola Marymount,WCC,15,15,17.0,None
Nebraska Omaha2017,2017,Nebraska Omaha,Sum,18,14,17.0,None
Texas A&M Corpus Chris2017,2017,Texas A&M Corpus Chris,Slnd,24,12,17.0,None
New Orleans2017,2017,New Orleans,Slnd,20,12,16.0,R68
Weber St.2017,2017,Weber St.,BSky,20,14,17.0,None
Ball St.2017,2017,Ball St.,MAC,21,13,17.0,None
Gardner Webb2017,2017,Gardner Webb,BSth,19,14,17.0,None
New Hampshire2017,2017,New Hampshire,AE,20,12,17.0,None
DePaul2017,2017,DePaul,BE,9,23,17.0,None
Saint Joseph's2017,2017,Saint Joseph's,A10,11,20,17.0,None
South Dakota St.2017,2017,South Dakota St.,Sum,18,17,16.0,R64
Eastern Washington2017,2017,Eastern Washington,BSky,22,12,17.0,None
Canisius2017,2017,Canisius,MAAC,18,16,17.0,None
Hofstra2017,2017,Hofstra,CAA,15,17,17.0,None
Denver2017,2017,Denver,Sum,16,14,17.0,None
Green Bay2017,2017,Green Bay,Horz,18,14,17.0,None
East Carolina2017,2017,East Carolina,Amer,15,18,17.0,None
Boston University2017,2017,Boston University,Pat,18,14,17.0,None
Washington St.2017,2017,Washington St.,P12,13,18,17.0,None
Montana2017,2017,Montana,BSky,16,16,17.0,None
Georgia Southern2017,2017,Georgia Southern,SB,18,15,17.0,None
UAB2017,2017,UAB,CUSA,17,16,17.0,None
Murray St.2017,2017,Murray St.,OVC,16,17,17.0,None
IUPUI2017,2017,IUPUI,Sum,14,18,17.0,None
Indiana St.2017,2017,Indiana St.,MVC,11,20,17.0,None
UTEP2017,2017,UTEP,CUSA,15,17,17.0,None
UMBC2017,2017,UMBC,AE,21,13,17.0,None
Fordham2017,2017,Fordham,A10,13,19,17.0,None
Morehead St.2017,2017,Morehead St.,OVC,14,16,17.0,None
Fairfield2017,2017,Fairfield,MAAC,16,15,17.0,None
Northern Illinois2017,2017,Northern Illinois,MAC,15,17,17.0,None
Navy2017,2017,Navy,Pat,16,16,17.0,None
Coastal Carolina2017,2017,Coastal Carolina,SB,20,19,17.0,None
Rider2017,2017,Rider,MAAC,18,15,17.0,None
Mount St. Mary's2017,2017,Mount St. Mary's,NEC,20,16,16.0,R64
Tennessee Martin2017,2017,Tennessee Martin,OVC,22,13,17.0,None
Liberty2017,2017,Liberty,BSth,21,14,17.0,None
Texas Southern2017,2017,Texas Southern,SWAC,23,12,16.0,R64
Stony Brook2017,2017,Stony Brook,AE,18,14,17.0,None
San Jose St.2017,2017,San Jose St.,MWC,14,16,17.0,None
Holy Cross2017,2017,Holy Cross,Pat,15,17,17.0,None
Idaho2017,2017,Idaho,BSky,19,14,17.0,None
Bradley2017,2017,Bradley,MVC,13,20,17.0,None
UC Davis2017,2017,UC Davis,BW,23,13,16.0,R64
UMKC2017,2017,UMKC,WAC,18,17,17.0,None
Eastern Illinois2017,2017,Eastern Illinois,OVC,14,15,17.0,None
Houston Baptist2017,2017,Houston Baptist,Slnd,17,14,17.0,None
Air Force2017,2017,Air Force,MWC,12,21,17.0,None
James Madison2017,2017,James Madison,CAA,10,23,17.0,None
Duquesne2017,2017,Duquesne,A10,10,22,17.0,None
Long Beach St.2017,2017,Long Beach St.,BW,15,19,17.0,None
Lamar2017,2017,Lamar,Slnd,19,15,17.0,None
Loyola MD2017,2017,Loyola MD,Pat,16,17,17.0,None
Southeast Missouri St.2017,2017,Southeast Missouri St.,OVC,15,18,17.0,None
Central Michigan2017,2017,Central Michigan,MAC,16,16,17.0,None
Army2017,2017,Army,Pat,13,19,17.0,None
Southeastern Louisiana2017,2017,Southeastern Louisiana,Slnd,16,16,17.0,None
Western Kentucky2017,2017,Western Kentucky,CUSA,15,17,17.0,None
Stephen F. Austin2017,2017,Stephen F. Austin,Slnd,18,15,17.0,None
Sam Houston St.2017,2017,Sam Houston St.,Slnd,21,13,17.0,None
Columbia2017,2017,Columbia,Ivy,11,16,17.0,None
Oral Roberts2017,2017,Oral Roberts,Sum,8,22,17.0,None
Charlotte2017,2017,Charlotte,CUSA,13,17,17.0,None
Illinois Chicago2017,2017,Illinois Chicago,Horz,17,19,17.0,None
Portland St.2017,2017,Portland St.,BSky,15,16,17.0,None
Montana St.2017,2017,Montana St.,BSky,16,16,17.0,None
Tulane2017,2017,Tulane,Amer,6,25,17.0,None
Cleveland St.2017,2017,Cleveland St.,Horz,9,22,17.0,None
South Alabama2017,2017,South Alabama,SB,14,18,17.0,None
USC Upstate2017,2017,USC Upstate,ASun,17,16,17.0,None
Little Rock2017,2017,Little Rock,SB,15,17,17.0,None
Pacific2017,2017,Pacific,WCC,11,22,17.0,None
Wagner2017,2017,Wagner,NEC,16,14,17.0,None
UNLV2017,2017,UNLV,MWC,11,21,17.0,None
Bowling Green2017,2017,Bowling Green,MAC,13,19,17.0,None
Drexel2017,2017,Drexel,CAA,9,23,17.0,None
UTSA2017,2017,UTSA,CUSA,14,19,17.0,None
Kennesaw St.2017,2017,Kennesaw St.,ASun,14,18,17.0,None
LIU Brooklyn2017,2017,LIU Brooklyn,NEC,20,12,17.0,None
St. Francis PA2017,2017,St. Francis PA,NEC,17,17,17.0,None
North Florida2017,2017,North Florida,ASun,15,19,17.0,None
Niagara2017,2017,Niagara,MAAC,10,23,17.0,None
Tennessee Tech2017,2017,Tennessee Tech,OVC,12,20,17.0,None
Drake2017,2017,Drake,MVC,7,24,17.0,None
Milwaukee2017,2017,Milwaukee,Horz,11,24,17.0,None
San Diego2017,2017,San Diego,WCC,13,18,17.0,None
Cal St. Fullerton2017,2017,Cal St. Fullerton,BW,17,15,17.0,None
Louisiana Monroe2017,2017,Louisiana Monroe,SB,9,24,17.0,None
Cornell2017,2017,Cornell,Ivy,8,21,17.0,None
Oregon St.2017,2017,Oregon St.,P12,5,27,17.0,None
Seattle2017,2017,Seattle,WAC,13,17,17.0,None
Robert Morris2017,2017,Robert Morris,NEC,14,19,17.0,None
Fairleigh Dickinson2017,2017,Fairleigh Dickinson,NEC,11,19,17.0,None
Colgate2017,2017,Colgate,Pat,10,22,17.0,None
Hawaii2017,2017,Hawaii,BW,14,16,17.0,None
High Point2017,2017,High Point,BSth,15,16,17.0,None
Florida Atlantic2017,2017,Florida Atlantic,CUSA,10,20,17.0,None
Eastern Kentucky2017,2017,Eastern Kentucky,OVC,12,19,17.0,None
Saint Louis2017,2017,Saint Louis,A10,12,21,17.0,None
Appalachian St.2017,2017,Appalachian St.,SB,9,21,17.0,None
Jacksonville2017,2017,Jacksonville,ASun,17,16,17.0,None
FIU2017,2017,FIU,CUSA,7,24,17.0,None
Brown2017,2017,Brown,Ivy,13,17,17.0,None
Campbell2017,2017,Campbell,BSth,19,18,17.0,None
Miami OH2017,2017,Miami OH,MAC,11,21,17.0,None
Portland2017,2017,Portland,WCC,11,22,17.0,None
Bryant2017,2017,Bryant,NEC,12,20,17.0,None
Youngstown St.2017,2017,Youngstown St.,Horz,13,21,17.0,None
Northern Colorado2017,2017,Northern Colorado,BSky,11,18,17.0,None
Cal St. Northridge2017,2017,Cal St. Northridge,BW,11,19,17.0,None
Alcorn St.2017,2017,Alcorn St.,SWAC,18,14,17.0,None
NJIT2017,2017,NJIT,ASun,11,20,17.0,None
Manhattan2017,2017,Manhattan,MAAC,10,22,17.0,None
The Citadel2017,2017,The Citadel,SC,12,21,17.0,None
Austin Peay2017,2017,Austin Peay,OVC,11,19,17.0,None
Delaware2017,2017,Delaware,CAA,13,20,17.0,None
Sacramento St.2017,2017,Sacramento St.,BSky,13,18,17.0,None
South Florida2017,2017,South Florida,Amer,7,23,17.0,None
Northwestern St.2017,2017,Northwestern St.,Slnd,13,16,17.0,None
Quinnipiac2017,2017,Quinnipiac,MAAC,10,21,17.0,None
UMass Lowell2017,2017,UMass Lowell,AE,11,20,17.0,None
Radford2017,2017,Radford,BSth,14,18,17.0,None
Western Illinois2017,2017,Western Illinois,Sum,8,20,17.0,None
Abilene Christian2017,2017,Abilene Christian,Slnd,13,16,17.0,None
Norfolk St.2017,2017,Norfolk St.,MEAC,17,17,17.0,None
UT Rio Grande Valley2017,2017,UT Rio Grande Valley,WAC,10,22,17.0,None
Sacred Heart2017,2017,Sacred Heart,NEC,13,19,17.0,None
Detroit2017,2017,Detroit,Horz,8,23,17.0,None
Pepperdine2017,2017,Pepperdine,WCC,9,22,17.0,None
Incarnate Word2017,2017,Incarnate Word,Slnd,12,17,17.0,None
Dartmouth2017,2017,Dartmouth,Ivy,7,20,17.0,None
Cal Poly2017,2017,Cal Poly,BW,11,20,17.0,None
American2017,2017,American,Pat,8,22,17.0,None
Central Arkansas2017,2017,Central Arkansas,Slnd,8,24,17.0,None
Charleston Southern2017,2017,Charleston Southern,BSth,12,19,17.0,None
Hampton2017,2017,Hampton,MEAC,14,17,17.0,None
UC Riverside2017,2017,UC Riverside,BW,8,21,17.0,None
Marist2017,2017,Marist,MAAC,8,24,17.0,None
Prairie View A&M2017,2017,Prairie View A&M,SWAC,13,20,17.0,None
Binghamton2017,2017,Binghamton,AE,12,20,17.0,None
Nicholls St.2017,2017,Nicholls St.,Slnd,14,17,17.0,None
McNeese St.2017,2017,McNeese St.,Slnd,7,22,17.0,None
Savannah St.2017,2017,Savannah St.,MEAC,13,16,17.0,None
SIU Edwardsville2017,2017,SIU Edwardsville,OVC,6,24,17.0,None
Stetson2017,2017,Stetson,ASun,11,21,17.0,None
North Texas2017,2017,North Texas,CUSA,8,22,17.0,None
Maryland Eastern Shore2017,2017,Maryland Eastern Shore,MEAC,14,20,17.0,None
Western Carolina2017,2017,Western Carolina,SC,9,23,17.0,None
Northern Arizona2017,2017,Northern Arizona,BSky,9,23,17.0,None
Morgan St.2017,2017,Morgan St.,MEAC,14,16,17.0,None
Southern Miss2017,2017,Southern Miss,CUSA,9,22,17.0,None
Southern2017,2017,Southern,SWAC,15,18,17.0,None
Grambling St.2017,2017,Grambling St.,SWAC,15,17,17.0,None
VMI2017,2017,VMI,SC,6,24,17.0,None
Jackson St.2017,2017,Jackson St.,SWAC,14,18,17.0,None
Lafayette2017,2017,Lafayette,Pat,9,21,17.0,None
UC Santa Barbara2017,2017,UC Santa Barbara,BW,6,22,17.0,None
Idaho St.2017,2017,Idaho St.,BSky,6,26,17.0,None
Southern Utah2017,2017,Southern Utah,BSky,6,27,17.0,None
Hartford2017,2017,Hartford,AE,9,23,17.0,None
Chicago St.2017,2017,Chicago St.,WAC,6,26,17.0,None
South Carolina St.2017,2017,South Carolina St.,MEAC,11,20,17.0,None
Maine2017,2017,Maine,AE,7,25,17.0,None
Howard2017,2017,Howard,MEAC,10,24,17.0,None
Delaware St.2017,2017,Delaware St.,MEAC,10,22,17.0,None
Bethune Cookman2017,2017,Bethune Cookman,MEAC,10,22,17.0,None
Central Connecticut2017,2017,Central Connecticut,NEC,6,23,17.0,None
Alabama St.2017,2017,Alabama St.,SWAC,8,23,17.0,None
Coppin St.2017,2017,Coppin St.,MEAC,8,24,17.0,None
Mississippi Valley St.2017,2017,Mississippi Valley St.,SWAC,7,25,17.0,None
Florida A&M2017,2017,Florida A&M,MEAC,6,23,17.0,None
St. Francis NY2017,2017,St. Francis NY,NEC,4,27,17.0,None
Longwood2017,2017,Longwood,BSth,6,24,17.0,None
Arkansas Pine Bluff2017,2017,Arkansas Pine Bluff,SWAC,7,25,17.0,None
North Carolina A&T2017,2017,North Carolina A&T,MEAC,3,29,17.0,None
Presbyterian2017,2017,Presbyterian,BSth,5,25,17.0,None
Alabama A&M2017,2017,Alabama A&M,SWAC,2,27,17.0,None
Bryant2018,2018,Bryant,NEC,3,28,17.0,None
Alabama A&M2018,2018,Alabama A&M,SWAC,3,28,17.0,None
Chicago St.2018,2018,Chicago St.,WAC,3,29,17.0,None
Northwestern St.2018,2018,Northwestern St.,Slnd,4,25,17.0,None
San Jose St.2018,2018,San Jose St.,MWC,4,26,17.0,None
Mississippi Valley St.2018,2018,Mississippi Valley St.,SWAC,4,28,17.0,None
Delaware St.2018,2018,Delaware St.,MEAC,4,28,17.0,None
Northern Arizona2018,2018,Northern Arizona,BSky,5,27,17.0,None
Coppin St.2018,2018,Coppin St.,MEAC,5,27,17.0,None
Charlotte2018,2018,Charlotte,CUSA,6,23,17.0,None
American2018,2018,American,Pat,6,24,17.0,None
Cal St. Northridge2018,2018,Cal St. Northridge,BW,6,24,17.0,None
Marist2018,2018,Marist,MAAC,6,25,17.0,None
Houston Baptist2018,2018,Houston Baptist,Slnd,6,25,17.0,None
Pepperdine2018,2018,Pepperdine,WCC,6,26,17.0,None
Maine2018,2018,Maine,AE,6,26,17.0,None
Dartmouth2018,2018,Dartmouth,Ivy,7,20,17.0,None
Incarnate Word2018,2018,Incarnate Word,Slnd,7,21,17.0,None
Rice2018,2018,Rice,CUSA,7,24,17.0,None
Sacramento St.2018,2018,Sacramento St.,BSky,7,25,17.0,None
Little Rock2018,2018,Little Rock,SB,7,25,17.0,None
USC Upstate2018,2018,USC Upstate,ASun,7,25,17.0,None
Maryland Eastern Shore2018,2018,Maryland Eastern Shore,MEAC,7,25,17.0,None
Longwood2018,2018,Longwood,BSth,7,26,17.0,None
Columbia2018,2018,Columbia,Ivy,8,19,17.0,None
Morehead St.2018,2018,Morehead St.,OVC,8,21,17.0,None
Alabama St.2018,2018,Alabama St.,SWAC,8,23,17.0,None
Pittsburgh2018,2018,Pittsburgh,ACC,8,24,17.0,None
California2018,2018,California,P12,8,24,17.0,None
Siena2018,2018,Siena,MAAC,8,24,17.0,None
Youngstown St.2018,2018,Youngstown St.,Horz,8,24,17.0,None
Detroit2018,2018,Detroit,Horz,8,24,17.0,None
SIU Edwardsville2018,2018,SIU Edwardsville,OVC,9,21,17.0,None
VMI2018,2018,VMI,SC,9,21,17.0,None
Nebraska Omaha2018,2018,Nebraska Omaha,Sum,9,22,17.0,None
UC Riverside2018,2018,UC Riverside,BW,9,22,17.0,None
Fordham2018,2018,Fordham,A10,9,22,17.0,None
Loyola MD2018,2018,Loyola MD,Pat,9,22,17.0,None
Cal Poly2018,2018,Cal Poly,BW,9,22,17.0,None
Florida A&M2018,2018,Florida A&M,MEAC,9,25,17.0,None
East Carolina2018,2018,East Carolina,Amer,10,20,17.0,None
Kennesaw St.2018,2018,Kennesaw St.,ASun,10,20,17.0,None
New Hampshire2018,2018,New Hampshire,AE,10,21,17.0,None
Lafayette2018,2018,Lafayette,Pat,10,21,17.0,None
Tennessee Martin2018,2018,Tennessee Martin,OVC,10,21,17.0,None
Sacred Heart2018,2018,Sacred Heart,NEC,10,21,17.0,None
James Madison2018,2018,James Madison,CAA,10,22,17.0,None
Portland2018,2018,Portland,WCC,10,22,17.0,None
South Florida2018,2018,South Florida,Amer,10,22,17.0,None
UMKC2018,2018,UMKC,WAC,10,22,17.0,None
Samford2018,2018,Samford,SC,10,22,17.0,None
South Carolina St.2018,2018,South Carolina St.,MEAC,10,22,17.0,None
Chattanooga2018,2018,Chattanooga,SC,10,23,17.0,None
Howard2018,2018,Howard,MEAC,10,23,17.0,None
Brown2018,2018,Brown,Ivy,11,16,17.0,None
Texas A&M Corpus Chris2018,2018,Texas A&M Corpus Chris,Slnd,11,18,17.0,None
IUPUI2018,2018,IUPUI,Horz,11,19,17.0,None
Wake Forest2018,2018,Wake Forest,ACC,11,20,17.0,None
DePaul2018,2018,DePaul,BE,11,20,17.0,None
Monmouth2018,2018,Monmouth,MAAC,11,20,17.0,None
Loyola Marymount2018,2018,Loyola Marymount,WCC,11,20,17.0,None
UTEP2018,2018,UTEP,CUSA,11,20,17.0,None
Santa Clara2018,2018,Santa Clara,WCC,11,20,17.0,None
Eastern Kentucky2018,2018,Eastern Kentucky,OVC,11,20,17.0,None
Binghamton2018,2018,Binghamton,AE,11,20,17.0,None
Colorado St.2018,2018,Colorado St.,MWC,11,21,17.0,None
UNC Wilmington2018,2018,UNC Wilmington,CAA,11,21,17.0,None
Oral Roberts2018,2018,Oral Roberts,Sum,11,21,17.0,None
Arkansas St.2018,2018,Arkansas St.,SB,11,21,17.0,None
The Citadel2018,2018,The Citadel,SC,11,21,17.0,None
Presbyterian2018,2018,Presbyterian,BSth,11,21,17.0,None
Alcorn St.2018,2018,Alcorn St.,SWAC,11,21,17.0,None
Cornell2018,2018,Cornell,Ivy,12,16,17.0,None
Western Illinois2018,2018,Western Illinois,Sum,12,16,17.0,None
McNeese St.2018,2018,McNeese St.,Slnd,12,17,17.0,None
Cal St. Bakersfield2018,2018,Cal St. Bakersfield,WAC,12,18,17.0,None
UMass Lowell2018,2018,UMass Lowell,AE,12,18,17.0,None
Washington St.2018,2018,Washington St.,P12,12,19,17.0,None
Air Force2018,2018,Air Force,MWC,12,19,17.0,None
Eastern Illinois2018,2018,Eastern Illinois,OVC,12,19,17.0,None
Florida Atlantic2018,2018,Florida Atlantic,CUSA,12,19,17.0,None
Northern Illinois2018,2018,Northern Illinois,MAC,12,19,17.0,None
Holy Cross2018,2018,Holy Cross,Pat,12,19,17.0,None
Western Carolina2018,2018,Western Carolina,SC,12,19,17.0,None
Vanderbilt2018,2018,Vanderbilt,SEC,12,20,17.0,None
Mississippi2018,2018,Mississippi,SEC,12,20,17.0,None
Richmond2018,2018,Richmond,A10,12,20,17.0,None
North Dakota2018,2018,North Dakota,BSky,12,20,17.0,None
Stetson2018,2018,Stetson,ASun,12,20,17.0,None
Jackson St.2018,2018,Jackson St.,SWAC,12,20,17.0,None
Quinnipiac2018,2018,Quinnipiac,MAAC,12,21,17.0,None
Cleveland St.2018,2018,Cleveland St.,Horz,12,23,17.0,None
Princeton2018,2018,Princeton,Ivy,13,16,17.0,None
Army2018,2018,Army,Pat,13,17,17.0,None
Iowa St.2018,2018,Iowa St.,B12,13,18,17.0,None
Indiana St.2018,2018,Indiana St.,MVC,13,18,17.0,None
Fairleigh Dickinson2018,2018,Fairleigh Dickinson,NEC,13,18,17.0,None
St. Francis NY2018,2018,St. Francis NY,NEC,13,18,17.0,None
Georgia Tech2018,2018,Georgia Tech,ACC,13,19,17.0,None
La Salle2018,2018,La Salle,A10,13,19,17.0,None
Stony Brook2018,2018,Stony Brook,AE,13,19,17.0,None
Southern Utah2018,2018,Southern Utah,BSky,13,19,17.0,None
Montana St.2018,2018,Montana St.,BSky,13,19,17.0,None
Morgan St.2018,2018,Morgan St.,MEAC,13,19,17.0,None
Massachusetts2018,2018,Massachusetts,A10,13,20,17.0,None
Drexel2018,2018,Drexel,CAA,13,20,17.0,None
Green Bay2018,2018,Green Bay,Horz,13,20,17.0,None
Idaho St.2018,2018,Idaho St.,BSky,14,16,17.0,None
NJIT2018,2018,NJIT,ASun,14,16,17.0,None
High Point2018,2018,High Point,BSth,14,16,17.0,None
Dayton2018,2018,Dayton,A10,14,17,17.0,None
Tulane2018,2018,Tulane,Amer,14,17,17.0,None
Ohio2018,2018,Ohio,MAC,14,17,17.0,None
Manhattan2018,2018,Manhattan,MAAC,14,17,17.0,None
Southeast Missouri St.2018,2018,Southeast Missouri St.,OVC,14,17,17.0,None
Illinois2018,2018,Illinois,B10,14,18,17.0,None
Pacific2018,2018,Pacific,WCC,14,18,17.0,None
Connecticut2018,2018,Connecticut,Amer,14,18,17.0,None
FIU2018,2018,FIU,CUSA,14,18,17.0,None
Coastal Carolina2018,2018,Coastal Carolina,SB,14,18,17.0,None
South Alabama2018,2018,South Alabama,SB,14,18,17.0,None
Saint Peter's2018,2018,Saint Peter's,MAAC,14,18,17.0,None
Akron2018,2018,Akron,MAC,14,18,17.0,None
Gardner Webb2018,2018,Gardner Webb,BSth,14,18,17.0,None
Elon2018,2018,Elon,CAA,14,18,17.0,None
Central Connecticut2018,2018,Central Connecticut,NEC,14,18,17.0,None
Iowa2018,2018,Iowa,B10,14,19,17.0,None
Delaware2018,2018,Delaware,CAA,14,19,17.0,None
North Florida2018,2018,North Florida,ASun,14,19,17.0,None
Norfolk St.2018,2018,Norfolk St.,MEAC,14,19,17.0,None
Arkansas Pine Bluff2018,2018,Arkansas Pine Bluff,SWAC,14,21,17.0,None
Georgetown2018,2018,Georgetown,BE,15,15,17.0,None
Denver2018,2018,Denver,Sum,15,15,17.0,None
Tennessee St.2018,2018,Tennessee St.,OVC,15,15,17.0,None
Charleston Southern2018,2018,Charleston Southern,BSth,15,16,17.0,None
Boston University2018,2018,Boston University,Pat,15,16,17.0,None
Northwestern2018,2018,Northwestern,B10,15,17,17.0,None
Minnesota2018,2018,Minnesota,B10,15,17,17.0,None
Valparaiso2018,2018,Valparaiso,MVC,15,17,17.0,None
North Dakota St.2018,2018,North Dakota St.,Sum,15,17,17.0,None
Savannah St.2018,2018,Savannah St.,MEAC,15,17,17.0,None
Wisconsin2018,2018,Wisconsin,B10,15,18,17.0,None
George Washington2018,2018,George Washington,A10,15,18,17.0,None
Long Beach St.2018,2018,Long Beach St.,BW,15,18,17.0,None
Appalachian St.2018,2018,Appalachian St.,SB,15,18,17.0,None
Texas St.2018,2018,Texas St.,SB,15,18,17.0,None
UT Rio Grande Valley2018,2018,UT Rio Grande Valley,WAC,15,18,17.0,None
Jacksonville2018,2018,Jacksonville,ASun,15,18,17.0,None
Southern2018,2018,Southern,SWAC,15,18,17.0,None
Rutgers2018,2018,Rutgers,B10,15,19,17.0,None
Lehigh2018,2018,Lehigh,Pat,16,14,17.0,None
Indiana2018,2018,Indiana,B10,16,15,17.0,None
Yale2018,2018,Yale,Ivy,16,15,17.0,None
Northern Iowa2018,2018,Northern Iowa,MVC,16,16,17.0,None
Oregon St.2018,2018,Oregon St.,P12,16,16,17.0,None
Saint Joseph's2018,2018,Saint Joseph's,A10,16,16,17.0,None
Duquesne2018,2018,Duquesne,A10,16,16,17.0,None
Louisiana Monroe2018,2018,Louisiana Monroe,SB,16,16,17.0,None
Bowling Green2018,2018,Bowling Green,MAC,16,16,17.0,None
Abilene Christian2018,2018,Abilene Christian,Slnd,16,16,17.0,None
St. John's2018,2018,St. John's,BE,16,17,17.0,None
Troy2018,2018,Troy,SB,16,17,17.0,None
Milwaukee2018,2018,Milwaukee,Horz,16,17,17.0,None
George Mason2018,2018,George Mason,A10,16,17,17.0,None
Robert Morris2018,2018,Robert Morris,NEC,16,17,17.0,None
New Orleans2018,2018,New Orleans,Slnd,16,17,17.0,None
Miami OH2018,2018,Miami OH,MAC,16,18,17.0,None
Southern Miss2018,2018,Southern Miss,CUSA,16,18,17.0,None
Prairie View A&M2018,2018,Prairie View A&M,SWAC,16,18,17.0,None
Texas Southern2018,2018,Texas Southern,SWAC,16,20,16.0,R64
Hawaii2018,2018,Hawaii,BW,17,13,17.0,None
Grambling St.2018,2018,Grambling St.,SWAC,17,14,17.0,None
Colorado2018,2018,Colorado,P12,17,15,17.0,None
Evansville2018,2018,Evansville,MVC,17,15,17.0,None
Western Michigan2018,2018,Western Michigan,MAC,17,15,17.0,None
South Carolina2018,2018,South Carolina,SEC,17,16,17.0,None
Temple2018,2018,Temple,Amer,17,16,17.0,None
SMU2018,2018,SMU,Amer,17,16,17.0,None
Saint Louis2018,2018,Saint Louis,A10,17,16,17.0,None
Louisiana Tech2018,2018,Louisiana Tech,CUSA,17,16,17.0,None
Fairfield2018,2018,Fairfield,MAAC,17,16,17.0,None
Utah St.2018,2018,Utah St.,MWC,17,17,17.0,None
Drake2018,2018,Drake,MVC,17,17,17.0,None
Kent St.2018,2018,Kent St.,MAC,17,17,17.0,None
St. Francis PA2018,2018,St. Francis PA,NEC,18,13,17.0,None
Oklahoma2018,2018,Oklahoma,B12,18,14,10.0,R64
Harvard2018,2018,Harvard,Ivy,18,14,17.0,None
Towson2018,2018,Towson,CAA,18,14,17.0,None
Mount St. Mary's2018,2018,Mount St. Mary's,NEC,18,14,17.0,None
Bethune Cookman2018,2018,Bethune Cookman,MEAC,18,14,17.0,None
Georgia2018,2018,Georgia,SEC,18,15,17.0,None
LSU2018,2018,LSU,SEC,18,15,17.0,None
Missouri St.2018,2018,Missouri St.,MVC,18,15,17.0,None
VCU2018,2018,VCU,A10,18,15,17.0,None
Illinois St.2018,2018,Illinois St.,MVC,18,15,17.0,None
Fort Wayne2018,2018,Fort Wayne,Sum,18,15,17.0,None
